Customer ID,Age,Gender,Annual Income,Spending Score
7793,28,Female,115664,22
7794,71,Male,176045,11
7795,53,Female,195010,8
7796,85,Male,109674,4
7797,34,Male,57524,91
7798,29,Female,51953,37
7799,21,Male,88923,6
7800,42,Male,141941,56
7801,67,Male,43843,18
7802,66,Male,99424,81
7803,89,Male,126557,63
7804,35,Female,20594,39
7805,50,Female,61258,68
7806,36,Male,169152,72
7807,53,Male,53397,47
7808,30,Female,172046,5
7809,52,Female,89469,77
7810,19,Female,129406,5
7811,59,Male,87812,14
7812,84,Female,25404,70
7813,77,Female,185285,10
7814,75,Female,197593,1
7815,37,Female,169376,67
7816,30,Female,113931,60
7817,79,Female,189531,80
7818,79,Male,139893,49
7819,30,Female,102177,50
7820,41,Male,140817,100
7821,52,Female,37708,78
7822,72,Female,42096,96
7823,31,Female,146446,12
7824,52,Female,43098,89
7825,57,Male,88037,6
7826,28,Female,93851,74
7827,57,Male,136826,3
7828,71,Female,122918,57
7829,26,Male,109450,88
7830,27,Male,110046,91
7831,30,Male,83713,30
7832,47,Male,132027,63
7833,89,Male,37541,3
7834,51,Female,153503,67
7835,24,Male,35667,44
7836,43,Female,42869,29
7837,67,Female,139270,85
7838,36,Male,196138,20
7839,41,Male,140517,70
7840,54,Female,139377,53
7841,77,Male,116321,1
7842,70,Male,62410,86
7843,73,Male,71087,87
7844,72,Female,118485,63
7845,28,Female,111520,89
7846,59,Male,26537,3
7847,83,Male,57331,15
7848,58,Male,167554,7
7849,32,Male,20254,54
7850,51,Male,30908,11
7851,89,Female,164722,21
7852,51,Male,172919,32
7853,65,Male,119988,3
7854,74,Male,168815,37
7855,22,Female,199844,59
7856,53,Male,25800,91
7857,84,Female,48440,3
7858,78,Female,72640,78
7859,78,Male,105524,2
7860,60,Male,193472,77
7861,63,Male,76263,60
7862,26,Female,60083,64
7863,66,Female,91958,95
7864,42,Female,103616,43
7865,38,Female,192064,42
7866,76,Male,134588,19
7867,27,Female,62238,6
7868,19,Female,83366,84
7869,47,Female,26284,44
7870,86,Female,140935,59
7871,23,Male,36045,91
7872,78,Female,25103,61
7873,76,Male,142986,84
7874,18,Female,64650,27
7875,49,Female,58797,97
7876,68,Male,155941,25
7877,86,Male,167263,51
7878,68,Female,70664,30
7879,21,Female,69810,41
7880,32,Male,23992,68
7881,32,Female,79773,85
7882,79,Male,189170,28
7883,45,Male,198667,63
7884,75,Female,192837,18
7885,58,Male,74376,60
7886,61,Male,74052,14
7887,70,Male,95052,15
7888,20,Male,189657,58
7889,50,Female,112825,96
7890,38,Female,141650,33
7891,33,Female,91399,67
7892,86,Male,165861,64
7893,39,Female,25673,60
7894,41,Male,102346,51
7895,86,Male,175864,29
7896,34,Male,172338,32
7897,45,Female,155114,68
7898,31,Female,148434,25
7899,70,Female,167537,55
7900,75,Male,59926,67
7901,25,Female,87063,30
7902,48,Female,121304,90
7903,56,Female,199929,91
7904,51,Male,130702,71
7905,35,Female,131224,85
7906,62,Male,102780,98
7907,63,Female,146794,55
7908,72,Female,151788,25
7909,63,Male,141277,57
7910,47,Male,62244,82
7911,21,Female,150414,3
7912,39,Male,131096,26
7913,90,Male,176216,76
7914,63,Female,145975,92
7915,77,Female,74636,92
7916,74,Male,75736,4
7917,44,Male,93599,16
7918,35,Male,107838,56
7919,50,Female,74274,53
7920,54,Female,97746,63
7921,76,Male,170937,13
7922,19,Female,190828,8
7923,38,Female,64886,81
7924,82,Male,190851,76
7925,46,Female,44358,34
7926,50,Female,77240,9
7927,75,Male,193544,63
7928,78,Male,27270,79
7929,89,Male,98776,85
7930,18,Male,77950,1
7931,74,Female,33349,92
7932,63,Male,171624,82
7933,74,Male,135680,66
7934,65,Female,125759,16
7935,22,Male,80538,90
7936,74,Male,188696,78
7937,50,Male,86503,65
7938,66,Female,27965,51
7939,69,Female,182211,97
7940,34,Male,192137,1
7941,44,Male,181602,18
7942,55,Male,174671,8
7943,84,Female,100580,41
7944,80,Female,72354,57
7945,75,Male,35220,30
7946,53,Male,169594,96
7947,62,Male,41169,45
7948,86,Male,121956,74
7949,24,Female,144183,5
7950,70,Female,64108,78
7951,70,Female,125959,15
7952,73,Male,53760,85
7953,89,Male,102897,57
7954,34,Female,144092,32
7955,86,Male,110239,61
7956,72,Female,189609,49
7957,34,Male,91418,8
7958,75,Male,49367,42
7959,27,Male,186366,18
7960,58,Male,35397,12
7961,71,Male,141087,71
7962,47,Male,127726,41
7963,24,Male,184336,47
7964,24,Female,138878,7
7965,57,Male,133938,34
7966,69,Male,49332,31
7967,85,Female,36989,20
7968,66,Male,175112,51
7969,70,Male,85351,50
7970,56,Male,59125,66
7971,81,Male,65901,74
7972,77,Male,31070,98
7973,33,Male,29761,63
7974,35,Male,110275,24
7975,33,Female,157711,77
7976,22,Female,159699,56
7977,88,Female,119743,24
7978,61,Male,56613,85
7979,78,Female,54573,72
7980,83,Male,173694,45
7981,49,Male,25850,56
7982,64,Female,137746,83
7983,26,Female,36617,27
7984,43,Female,46724,64
7985,47,Male,29524,73
7986,34,Female,181487,12
7987,62,Male,149996,76
7988,83,Female,141849,55
7989,23,Female,145036,18
7990,26,Male,70328,30
7991,22,Female,158702,93
7992,86,Female,161795,16
7993,75,Female,92610,66
7994,77,Male,110646,43
7995,41,Male,180634,45
7996,90,Female,89325,65
7997,54,Male,181298,35
7998,56,Female,158331,43
7999,73,Male,39626,39
8000,26,Female,139542,1
8001,58,Female,114392,90
8002,74,Female,121217,84
8003,30,Male,163177,55
8004,33,Female,156307,66
8005,81,Male,106952,54
8006,37,Female,135736,42
8007,60,Male,47636,24
8008,31,Male,132124,26
8009,58,Male,58085,38
8010,35,Female,34055,43
8011,25,Male,94854,19
8012,21,Male,23783,43
8013,76,Female,46497,22
8014,53,Male,160262,52
8015,31,Female,64246,63
8016,56,Male,110555,11
8017,52,Female,85535,99
8018,32,Female,107445,36
8019,46,Female,74801,17
8020,37,Male,59338,61
8021,78,Female,102653,49
8022,34,Male,199104,91
8023,42,Female,32595,91
8024,25,Female,160939,100
8025,21,Male,119951,78
8026,71,Female,81565,78
8027,53,Female,69089,22
8028,68,Female,117794,7
8029,35,Female,169897,9
8030,18,Female,142765,2
8031,31,Female,113776,6
8032,68,Male,122630,12
8033,69,Female,149905,43
8034,58,Female,188905,33
8035,72,Female,162029,85
8036,51,Female,194002,59
8037,20,Female,130428,87
8038,83,Female,134078,78
8039,47,Male,122945,99
8040,60,Female,90526,26
8041,31,Female,196047,77
8042,40,Male,47634,12
8043,21,Male,92523,41
8044,86,Female,76216,97
8045,43,Female,80044,71
8046,25,Female,184370,60
8047,30,Male,135739,79
8048,50,Male,58093,88
8049,50,Female,165504,44
8050,45,Male,97779,18
8051,77,Female,43020,100
8052,61,Male,83995,19
8053,80,Male,143615,14
8054,78,Female,54295,14
8055,26,Male,59024,72
8056,72,Male,161619,97
8057,21,Female,128580,61
8058,49,Male,165478,74
8059,29,Male,163339,22
8060,83,Female,138454,19
8061,76,Male,60232,84
8062,51,Male,141914,27
8063,46,Female,119368,28
8064,34,Male,79037,13
8065,32,Female,117748,9
8066,62,Male,51146,5
8067,50,Male,179691,50
8068,68,Male,53095,100
8069,84,Male,186731,57
8070,20,Female,191467,10
8071,86,Female,73202,70
8072,29,Male,121587,65
8073,29,Female,167546,50
8074,40,Male,174623,69
8075,89,Male,154321,78
8076,77,Female,150741,73
8077,83,Female,196056,74
8078,86,Male,49136,17
8079,35,Male,50086,23
8080,27,Male,49330,18
8081,71,Male,59179,40
8082,50,Male,85933,35
8083,71,Male,189806,51
8084,87,Female,124501,75
8085,89,Male,164485,83
8086,75,Male,79830,6
8087,56,Female,49328,44
8088,39,Male,21407,81
8089,78,Female,94998,19
8090,72,Female,43793,25
8091,86,Male,134904,14
8092,87,Female,33592,48
8093,57,Female,92082,39
8094,31,Female,68879,14
8095,85,Female,51059,67
8096,18,Male,98373,60
8097,77,Male,138717,36
8098,21,Female,141726,38
8099,80,Female,23897,96
8100,53,Male,122639,19
8101,79,Female,65904,21
8102,58,Female,79966,44
8103,63,Female,67595,52
8104,90,Female,38788,6
8105,76,Female,57541,9
8106,27,Female,63285,45
8107,45,Male,120290,7
8108,48,Female,176570,24
8109,33,Male,157631,22
8110,47,Male,121010,52
8111,74,Female,182315,42
8112,81,Female,73818,28
8113,55,Male,97390,92
8114,71,Male,189470,83
8115,67,Male,198187,65
8116,24,Female,84614,8
8117,54,Female,34297,71
8118,21,Female,41802,52
8119,38,Male,89221,77
8120,42,Female,140543,8
8121,46,Male,150955,72
8122,83,Female,153152,48
8123,86,Male,134432,30
8124,79,Male,165252,38
8125,27,Male,170276,42
8126,57,Female,71548,83
8127,51,Female,195477,38
8128,19,Female,179839,71
8129,42,Male,24861,17
8130,20,Male,132064,69
8131,38,Male,126345,95
8132,83,Female,171625,10
8133,39,Male,190939,7
8134,23,Female,103527,60
8135,59,Female,181811,33
8136,72,Female,127005,89
8137,36,Male,147736,46
8138,35,Male,116927,80
8139,36,Male,156946,72
8140,55,Male,92391,7
8141,86,Female,156836,42
8142,75,Male,190088,8
8143,21,Male,183620,80
8144,73,Male,20584,82
8145,69,Male,102857,9
8146,56,Male,127361,56
8147,49,Male,118586,1
8148,39,Male,164040,31
8149,42,Male,179744,39
8150,21,Male,171186,28
8151,28,Male,189125,24
8152,84,Female,86886,21
8153,33,Male,122082,14
8154,36,Female,25346,1
8155,85,Male,104180,45
8156,31,Female,52532,14
8157,78,Female,124908,34
8158,87,Male,30679,19
8159,32,Female,116094,63
8160,40,Male,181508,73
8161,33,Female,182479,46
8162,65,Female,135105,24
8163,50,Male,106245,29
8164,23,Female,151865,29
8165,22,Female,60483,65
8166,30,Female,31205,57
8167,46,Female,153569,43
8168,51,Male,21903,33
8169,26,Male,147065,52
8170,33,Male,195964,65
8171,56,Female,134320,30
8172,31,Female,96291,89
8173,20,Male,63447,56
8174,57,Male,94321,39
8175,60,Female,127990,33
8176,18,Male,125705,36
8177,39,Male,116003,23
8178,54,Male,104176,12
8179,86,Male,31231,49
8180,42,Female,25836,43
8181,87,Male,108721,31
8182,53,Female,119358,64
8183,31,Female,194205,27
8184,86,Female,162754,74
8185,59,Male,55851,99
8186,62,Female,53573,35
8187,44,Male,198292,50
8188,41,Female,65824,66
8189,80,Male,124874,16
8190,77,Male,130890,46
8191,40,Female,65323,39
8192,48,Female,73190,96
8193,63,Female,36426,95
8194,45,Male,60403,38
8195,46,Female,163084,75
8196,78,Male,174674,59
8197,85,Female,85905,67
8198,89,Male,113407,65
8199,36,Male,20200,32
8200,51,Female,157796,72
8201,22,Female,118941,22
8202,19,Male,67752,47
8203,22,Female,194231,24
8204,51,Male,64703,56
8205,33,Male,59271,42
8206,29,Male,69693,95
8207,63,Female,157509,99
8208,60,Male,93999,87
8209,44,Male,103649,66
8210,67,Female,152561,4
8211,65,Female,122892,48
8212,32,Female,157585,81
8213,79,Female,165909,67
8214,53,Female,75713,65
8215,89,Male,80758,12
8216,72,Male,134071,82
8217,49,Female,95736,74
8218,55,Male,71500,71
8219,50,Female,153446,64
8220,45,Male,110773,7
8221,89,Female,169051,17
8222,26,Female,129536,26
8223,67,Male,66690,22
8224,41,Male,117147,3
8225,40,Male,83742,35
8226,61,Male,185151,15
8227,84,Male,119461,69
8228,59,Female,67143,45
8229,81,Male,192614,59
8230,80,Male,147822,4
8231,36,Male,166832,77
8232,78,Female,139751,14
8233,75,Female,163724,66
8234,80,Female,173946,55
8235,88,Male,34491,22
8236,86,Male,174907,34
8237,67,Male,143862,96
8238,59,Male,96747,54
8239,89,Female,149787,84
8240,75,Male,80189,5
8241,77,Female,126242,7
8242,26,Female,20375,38
8243,52,Female,94822,29
8244,64,Male,156776,36
8245,47,Female,192594,63
8246,85,Female,92315,26
8247,67,Male,50014,92
8248,25,Male,28858,97
8249,49,Female,21186,65
8250,88,Female,141544,94
8251,43,Male,74693,38
8252,19,Female,158701,98
8253,49,Female,95948,85
8254,32,Male,37342,53
8255,33,Male,63846,26
8256,26,Male,32132,75
8257,76,Male,104955,53
8258,47,Female,191564,17
8259,72,Female,94387,42
8260,53,Male,164601,84
8261,21,Female,76909,45
8262,89,Male,188429,21
8263,36,Male,150448,69
8264,64,Female,140031,27
8265,65,Female,52366,67
8266,50,Male,181111,59
8267,70,Male,110110,22
8268,54,Male,74109,49
8269,62,Male,185374,65
8270,75,Female,159735,67
8271,40,Male,199559,45
8272,52,Female,71025,11
8273,28,Female,66067,32
8274,22,Male,100939,66
8275,35,Male,137136,68
8276,25,Female,40422,38
8277,87,Male,79762,32
8278,29,Female,58375,47
8279,55,Male,112801,59
8280,54,Male,133707,21
8281,37,Female,100222,5
8282,43,Female,123836,74
8283,38,Male,59349,42
8284,25,Male,97507,9
8285,19,Female,176022,6
8286,86,Female,41990,96
8287,34,Male,41824,50
8288,70,Female,83328,96
8289,45,Male,67072,18
8290,30,Male,74822,91
8291,70,Male,155001,88
8292,37,Male,168979,27
8293,61,Male,36897,72
8294,41,Female,39199,18
8295,53,Male,111839,2
8296,84,Male,85271,83
8297,35,Female,47274,34
8298,49,Male,20184,61
8299,30,Female,73663,74
8300,49,Male,140505,15
8301,87,Male,86632,32
8302,73,Female,100868,96
8303,62,Male,145143,15
8304,67,Male,165729,19
8305,49,Male,61459,26
8306,68,Female,116811,37
8307,45,Male,36255,92
8308,57,Female,48228,34
8309,57,Female,171804,70
8310,45,Female,78355,77
8311,26,Female,135620,91
8312,47,Male,182361,5
8313,26,Male,176887,1
8314,80,Male,186578,74
8315,88,Female,70573,69
8316,74,Male,175675,77
8317,81,Male,170998,71
8318,88,Male,138602,58
8319,31,Male,193109,41
8320,42,Female,43227,92
8321,72,Male,96795,9
8322,35,Female,132749,15
8323,18,Male,159461,12
8324,75,Female,51141,32
8325,80,Male,154378,95
8326,56,Female,182180,99
8327,57,Female,93714,59
8328,35,Male,105487,96
8329,43,Male,63393,84
8330,76,Male,39456,35
8331,65,Female,161702,13
8332,52,Male,94952,84
8333,69,Female,78444,37
8334,85,Male,88057,88
8335,70,Male,131238,92
8336,59,Female,95755,8
8337,24,Male,176337,85
8338,50,Female,107393,10
8339,38,Male,24558,68
8340,26,Female,166657,43
8341,38,Female,30017,71
8342,69,Male,177719,58
8343,23,Male,190171,99
8344,34,Female,198461,96
8345,57,Female,45627,77
8346,79,Male,123737,97
8347,88,Male,104796,22
8348,54,Male,34322,32
8349,42,Male,20573,39
8350,89,Male,33241,62
8351,32,Female,88184,44
8352,68,Male,128151,36
8353,47,Female,39897,40
8354,42,Female,180533,90
8355,23,Female,94356,71
8356,85,Male,144166,61
8357,40,Female,109242,42
8358,66,Male,100441,39
8359,82,Male,149707,82
8360,57,Male,126129,40
8361,55,Female,180178,23
8362,46,Female,32540,84
8363,31,Female,51663,23
8364,33,Male,103943,77
8365,48,Female,170601,88
8366,70,Male,172772,3
8367,59,Male,126220,13
8368,88,Female,168673,23
8369,24,Female,46059,76
8370,49,Male,95089,5
8371,54,Female,126248,67
8372,90,Female,30160,100
8373,34,Male,99627,62
8374,45,Male,155437,61
8375,85,Male,114615,18
8376,26,Male,110519,57
8377,73,Male,22723,57
8378,65,Female,93194,69
8379,54,Male,66184,92
8380,57,Male,58599,76
8381,52,Male,159633,58
8382,90,Female,59055,14
8383,85,Female,193187,24
8384,40,Male,35302,11
8385,23,Female,151776,47
8386,46,Female,67249,43
8387,67,Female,84892,20
8388,61,Female,58141,74
8389,41,Female,94375,6
8390,22,Male,136361,91
8391,51,Male,167632,72
8392,64,Male,77692,71
8393,41,Male,157947,21
8394,76,Female,142742,71
8395,72,Female,65312,39
8396,82,Female,151755,7
8397,30,Male,77679,33
8398,74,Female,132028,53
8399,72,Male,151873,75
8400,32,Male,79651,81
8401,69,Female,159431,33
8402,51,Male,172965,13
8403,23,Male,177955,47
8404,45,Male,155176,76
8405,28,Male,154078,87
8406,64,Female,153893,30
8407,73,Female,84848,5
8408,37,Female,95614,25
8409,73,Male,186064,21
8410,60,Male,121594,55
8411,30,Male,173492,56
8412,42,Male,175395,86
8413,31,Female,91128,49
8414,21,Male,26533,89
8415,66,Female,180034,93
8416,89,Male,77030,68
8417,22,Female,29748,78
8418,78,Female,187325,8
8419,31,Male,176929,24
8420,60,Female,48128,22
8421,47,Male,25179,17
8422,43,Male,155992,79
8423,25,Male,102626,20
8424,26,Male,148595,85
8425,59,Female,117788,11
8426,33,Female,101277,31
8427,25,Male,92652,78
8428,75,Male,160740,72
8429,62,Male,51530,59
8430,51,Female,54168,78
8431,38,Male,165420,32
8432,57,Male,198713,66
8433,21,Male,43764,11
8434,58,Male,81115,40
8435,64,Female,67203,91
8436,86,Female,88322,64
8437,24,Female,37671,4
8438,61,Female,106746,17
8439,80,Female,78304,23
8440,22,Female,150201,86
8441,35,Male,106478,57
8442,38,Female,28378,90
8443,58,Male,90778,96
8444,20,Female,119175,16
8445,74,Female,199904,25
8446,85,Male,21751,78
8447,25,Female,99825,14
8448,22,Female,75650,87
8449,56,Female,121032,80
8450,60,Male,54041,26
8451,71,Female,43250,46
8452,56,Male,55279,31
8453,30,Female,30192,87
8454,42,Male,127647,72
8455,27,Female,67832,50
8456,64,Female,136898,72
8457,61,Female,46349,67
8458,39,Female,177971,85
8459,58,Male,128774,71
8460,29,Female,115847,98
8461,26,Female,75325,98
8462,34,Female,183733,29
8463,36,Female,57765,94
8464,90,Female,185231,10
8465,38,Female,75760,42
8466,59,Male,79056,81
8467,79,Female,78942,86
8468,63,Male,128368,90
8469,18,Male,136671,25
8470,21,Female,128040,6
8471,70,Male,111303,64
8472,44,Male,198632,50
8473,62,Male,82241,39
8474,58,Female,102055,24
8475,21,Male,191584,29
8476,69,Male,20089,15
8477,77,Male,21428,13
8478,58,Male,21390,21
8479,28,Female,160208,41
8480,69,Male,167246,98
8481,88,Female,136767,39
8482,75,Female,195114,81
8483,37,Male,81134,59
8484,19,Male,95919,66
8485,60,Female,184577,35
8486,39,Male,121555,92
8487,56,Male,67269,50
8488,77,Male,78047,74
8489,88,Male,173538,71
8490,43,Female,117409,84
8491,50,Male,83489,28
8492,23,Female,186959,67
8493,46,Male,90304,88
8494,66,Female,92434,95
8495,55,Female,56735,79
8496,50,Female,167115,19
8497,82,Female,198038,80
8498,56,Female,175692,53
8499,56,Male,22437,71
8500,46,Female,58559,70
8501,44,Female,143346,75
8502,58,Female,124143,84
8503,73,Male,25044,78
8504,51,Female,194947,94
8505,25,Male,110883,30
8506,51,Female,110730,95
8507,37,Female,117091,33
8508,60,Female,80113,92
8509,41,Female,69338,49
8510,60,Female,106506,15
8511,64,Female,105494,44
8512,60,Male,148311,99
8513,85,Male,160457,17
8514,62,Male,181297,67
8515,43,Male,155566,23
8516,57,Female,157043,17
8517,90,Female,47873,54
8518,47,Female,33486,80
8519,77,Female,172617,75
8520,64,Female,40200,11
8521,34,Male,71357,62
8522,85,Female,104903,62
8523,66,Male,85785,20
8524,30,Male,185655,61
8525,29,Male,43314,22
8526,75,Female,39903,91
8527,85,Male,182437,1
8528,55,Female,70873,43
8529,55,Male,130457,67
8530,28,Male,46665,18
8531,23,Female,61812,66
8532,41,Female,196615,17
8533,76,Female,153845,10
8534,89,Female,134922,24
8535,44,Female,41636,87
8536,75,Male,191059,97
8537,82,Male,160341,44
8538,89,Male,95490,58
8539,52,Female,50965,5
8540,38,Female,29963,8
8541,60,Male,23695,70
8542,36,Female,24782,32
8543,42,Male,36649,98
8544,46,Male,135858,2
8545,66,Female,28466,68
8546,39,Male,163642,83
8547,52,Female,137804,64
8548,55,Female,161020,10
8549,70,Female,163807,36
8550,33,Male,73929,71
8551,53,Male,163989,8
8552,22,Male,75179,95
8553,69,Male,125416,54
8554,57,Male,117811,34
8555,56,Male,91362,93
8556,77,Male,135888,47
8557,29,Male,172085,5
8558,88,Male,66408,2
8559,56,Male,115749,14
8560,51,Male,104579,57
8561,18,Female,148747,89
